,Noise,SNR,Random state,Error init,Error final,Error with f,Amari init,Amari,Amari with f
39,0.6309573444801934,22.722705772097147,7,0,0,0,0.08607760191141518,0.010813564388108175,0.010813564388108175
40,0.7943282347242815,14.33705809336718,0,0,0,0,0.18715603692906888,0.015807202265469757,0.015807202265469757
41,0.7943282347242815,14.33705809336718,1,0,0,0,0.29581172936871053,0.020187554661412605,0.020187554661412605
42,0.7943282347242815,14.33705809336718,2,0,0,0,0.02088600058079374,0.01130383837568642,0.01130383837568642
43,0.7943282347242815,14.33705809336718,3,0,0,0,0.023677605878893303,0.007350604738043795,0.007350604738043795
44,0.7943282347242815,14.33705809336718,4,0,0,0,0.12160877637090402,0.012093640040178358,0.012093640040178358
45,0.7943282347242815,14.33705809336718,5,0,0,0,0.4506296242742013,0.027310956958347104,0.027310956958347104
46,0.7943282347242815,14.33705809336718,6,0,0,0,0.037391686885278386,0.014668364375850914,0.014668364375850914
47,0.7943282347242815,14.33705809336718,7,0,0,0,0.0920304195609228,0.014318063175662681,0.014318063175662681
48,1.0000000000000002,9.046072102249214,0,0,0,0,0.13518924759709816,0.02004736681646709,0.02004736681646709
49,1.0000000000000002,9.046072102249214,1,0,0,0,0.5920568815935422,0.029238057270981162,0.029238057270981162
50,1.0000000000000002,9.046072102249214,2,2,0,0,0.032381434725566836,0.01560689286238052,0.015606892862380003
51,1.0000000000000002,9.046072102249214,3,0,0,0,0.03495042522637186,0.011890609985937495,0.011890609985937495
52,1.0000000000000002,9.046072102249214,4,0,0,0,0.11469366870364674,0.014235432102854273,0.014235432102854273
53,1.0000000000000002,9.046072102249214,5,0,0,0,0.4068836281054568,0.03004256979982208,0.03004256979982208
54,1.0000000000000002,9.046072102249214,6,0,0,0,0.05422097847253064,0.01953573662628146,0.01953573662628146
55,1.0000000000000002,9.046072102249214,7,0,0,0,0.0993735600450173,0.02031284352750077,0.02031284352750077
56,1.2589254117941675,5.707685631611523,0,0,0,0,0.11379400961615922,0.026257347788932992,0.026257347788932992
57,1.2589254117941675,5.707685631611523,1,0,0,0,1.3748695768127845,0.03795059822141974,0.03795059822141974
58,1.2589254117941675,5.707685631611523,2,2,0,0,0.05074300414706768,0.021896863900495687,0.021896863900495944
59,1.2589254117941675,5.707685631611523,3,0,0,0,0.05121621613001966,0.019114800386969034,0.019114800386969034
60,1.2589254117941675,5.707685631611523,4,0,0,0,0.10554743277333625,0.016836489068034477,0.016836489068034477
61,1.2589254117941675,5.707685631611523,5,1,0,0,0.3892822927709044,0.03602852677756955,0.03602852677756959
62,1.2589254117941675,5.707685631611523,6,1,0,0,0.09185621098782751,0.02683379943918322,0.026833799439183258
63,1.2589254117941675,5.707685631611523,7,0,0,0,0.10785593784371085,0.02976133488223994,0.02976133488223994
64,1.5848931924611138,3.6013061692493613,0,2,0,0,0.1334294360032793,0.0370993289978984,0.03709932899789832
65,1.5848931924611138,3.6013061692493613,1,2,0,0,1.8926913273538484,0.05766265132217656,0.057662651322177585
66,1.5848931924611138,3.6013061692493613,2,3,0,0,0.0760721066659313,0.03164275834586816,0.03164275834586298
67,1.5848931924611138,3.6013061692493613,3,0,0,0,0.08054486358867334,0.02974051848912362,0.02974051848912362
68,1.5848931924611138,3.6013061692493613,4,2,0,0,0.09487167112527661,0.0201133202070027,0.02011332020700244
69,1.5848931924611138,3.6013061692493613,5,4,0,0,0.4669769498047953,0.04618820614445218,0.04618820614445236
70,1.5848931924611138,3.6013061692493613,6,2,0,0,0.1587696403884593,0.03821658100665278,0.038216581006652706
71,1.5848931924611138,3.6013061692493613,7,1,0,0,0.12166939144073152,0.04360400306223029,0.04360400306222988
72,1.9952623149688797,2.272270577209715,0,3,0,0,0.7295474263407026,0.0462410124070044,0.04624101240700451
73,1.9952623149688797,2.272270577209715,1,2,0,0,1.6718960568559469,0.09417917496937682,0.09417917496937542
74,1.9952623149688797,2.272270577209715,2,3,0,0,0.108300092471315,0.04626911530874345,0.04626911530875184
75,1.9952623149688797,2.272270577209715,3,1,0,0,0.16164274127119202,0.0480380846971324,0.04803808469713237
76,1.9952623149688797,2.272270577209715,4,2,0,0,0.1017628761619704,0.022450148581551845,0.022450148581551768
77,1.9952623149688797,2.272270577209715,5,4,1,1,0.729248625761161,0.06399371367003144,0.06399371367003157
78,1.9952623149688797,2.272270577209715,6,4,0,0,0.264450246898751,0.05676746145269647,0.05676746145269651
79,1.9952623149688797,2.272270577209715,7,2,0,0,0.15044706939145616,0.06225500851433249,0.0622550085143326
80,2.51188643150958,1.4337058093367179,0,2,0,0,1.6579731162660585,0.06381877783823767,0.06381877783823768
81,2.51188643150958,1.4337058093367179,1,5,0,0,1.7152142255640117,0.15369657310610355,0.15369657310609997
82,2.51188643150958,1.4337058093367179,2,5,0,0,0.15033889195468803,0.06593655429404381,0.06593655429404743
83,2.51188643150958,1.4337058093367179,3,1,0,0,0.4226629362688106,0.07045628663057976,0.07045628663057983
84,2.51188643150958,1.4337058093367179,4,3,0,0,0.2578820306603429,0.02792620233841932,0.027926202338419467
85,2.51188643150958,1.4337058093367179,5,3,1,1,1.3143885110071294,0.07737360576973729,0.07737360576973733
86,2.51188643150958,1.4337058093367179,6,4,0,0,0.4645102573979601,0.0891806804364517,0.08918068043645153
87,2.51188643150958,1.4337058093367179,7,7,0,0,0.2004472710021812,0.0857428817434623,0.08574288174346274
88,3.16227766016838,0.9046072102249214,0,3,0,0,2.823684979025774,0.08718586249330097,0.08718586249330097
89,3.16227766016838,0.9046072102249214,1,4,2,2,2.280165765317326,1.5345981385026597,1.4011746319215679
90,3.16227766016838,0.9046072102249214,2,5,0,0,0.7436392575577653,0.09643475417387495,0.09643475417387619
91,3.16227766016838,0.9046072102249214,3,3,0,0,1.0117985441241206,0.10248979909064215,0.10248979909064228
92,3.16227766016838,0.9046072102249214,4,7,1,1,0.7809228681731277,0.04118771920330551,0.041187719203305585
93,3.16227766016838,0.9046072102249214,5,4,1,1,2.3794877586687244,0.2501940125394638,0.25019401253946244
94,3.16227766016838,0.9046072102249214,6,7,1,1,1.2117587527999216,0.1905839764340515,0.19058397643405148
95,3.16227766016838,0.9046072102249214,7,8,0,0,0.2676415346502345,0.11387350946941778,0.11377735425553848
96,3.9810717055349745,0.570768563161152,0,4,2,2,3.1133885936001713,0.2116954885809703,0.21169548858097043
97,3.9810717055349745,0.570768563161152,1,5,2,2,2.291160980571846,0.9477025674443107,0.9477025674443141
98,3.9810717055349745,0.570768563161152,2,6,8,8,0.8308616327345627,0.22510910484432037,0.22510910484431546
99,3.9810717055349745,0.570768563161152,3,4,0,0,1.4290869990956743,0.21494208328944395,0.21494208328944397
100,3.9810717055349745,0.570768563161152,4,6,5,5,1.2390314190724379,0.11069465086535484,0.11069465086535446
101,3.9810717055349745,0.570768563161152,5,4,3,3,4.001044285399123,3.0918179445987004,3.0918179445986986
102,3.9810717055349745,0.570768563161152,6,6,5,5,1.7165796822718342,0.2581517200945553,0.26147113218276313
103,3.9810717055349745,0.570768563161152,7,9,5,1,0.414868304619754,0.20105645623483653,0.1655138396278369
104,5.011872336272724,0.36013061692493614,0,6,8,8,4.008539853769695,0.5327316007197905,0.5327316007197901
105,5.011872336272724,0.36013061692493614,1,7,6,5,2.127022097904668,2.1211724762988027,2.333069471663309
106,5.011872336272724,0.36013061692493614,2,6,2,2,1.1487976391011234,0.29226681417172773,0.29226681417172773
107,5.011872336272724,0.36013061692493614,3,7,8,8,2.3407822482623253,1.3685899555832168,1.375270560180317
108,5.011872336272724,0.36013061692493614,4,4,6,6,2.3669865556633205,0.17533728404364543,0.17533728404364493
109,5.011872336272724,0.36013061692493614,5,7,5,3,4.9611354439461675,1.831590505237064,1.6548691648268066
110,5.011872336272724,0.36013061692493614,6,10,6,6,4.319716343905117,0.5793875759770746,0.5793875759770741
111,5.011872336272724,0.36013061692493614,7,9,5,5,0.7659998209878442,0.20353958229644498,0.20353958229644414
112,6.309573444801935,0.22722705772097135,0,9,7,7,4.772907016368698,1.0592024193858214,1.060638490508856
113,6.309573444801935,0.22722705772097135,1,8,10,10,2.4175255050137956,1.9595498037984926,1.9595498037985304
114,6.309573444801935,0.22722705772097135,2,9,7,7,1.9244321919549716,1.7833618989949551,1.776130224672537
115,6.309573444801935,0.22722705772097135,3,7,6,6,2.4534579931353844,1.1389901326236875,1.138990132623687
116,6.309573444801935,0.22722705772097135,4,5,9,9,2.9312795664936218,0.46162837738732715,0.46162837738732826
117,6.309573444801935,0.22722705772097135,5,12,8,8,5.862463199381391,2.7364535336434974,2.7364535336435027
118,6.309573444801935,0.22722705772097135,6,22,18,18,4.78587011401607,1.990209608742426,1.9902096087424253
119,6.309573444801935,0.22722705772097135,7,9,6,5,2.422742912648863,0.3584688332046432,0.41422722114332694
120,7.943282347242816,0.14337058093367178,0,9,5,5,5.362331131339291,1.371162428964458,1.3711624289844888
121,7.943282347242816,0.14337058093367178,1,12,11,11,4.254969537353809,3.0346221236095205,3.0346221236095072
122,7.943282347242816,0.14337058093367178,2,9,9,8,2.3107988039478395,2.615774011949055,2.159334500647334
123,7.943282347242816,0.14337058093367178,3,23,17,17,3.5325033976238274,2.530170368426137,2.5301703684261363
124,7.943282347242816,0.14337058093367178,4,11,14,14,2.913601170170743,0.6027707030393218,0.6027707030393238
125,7.943282347242816,0.14337058093367178,5,28,23,23,5.49780470233616,2.528610729696824,2.5286107296968225
126,7.943282347242816,0.14337058093367178,6,33,17,22,5.046411380840073,3.3802968743273816,5.077846193813587
127,7.943282347242816,0.14337058093367178,7,15,5,5,2.892399185956313,0.8401634534447924,0.840163453444791
128,10.0,0.09046072102249218,0,15,9,9,5.948062288211737,3.087374797047719,3.0873747970477243
129,10.0,0.09046072102249218,1,20,26,26,6.233626965002897,6.003180397811745,6.00318039781175
130,10.0,0.09046072102249218,2,15,8,12,3.0232904562635987,1.9389960934911588,1.1562425523307154
131,10.0,0.09046072102249218,3,53,56,56,4.353363256377985,3.6571348094636162,3.65713480946362
132,10.0,0.09046072102249218,4,17,18,18,3.362555757349818,1.653503195888578,1.65350319588858
133,10.0,0.09046072102249218,5,31,34,34,6.225824499147181,5.6705572496635686,5.670557249663567
134,10.0,0.09046072102249218,6,46,45,45,5.459595193894078,5.217220998621292,5.217220998621288
135,10.0,0.09046072102249218,7,26,8,10,3.4834125293140783,0.6437490144107437,1.0760972288845534
